# rho			F(rho)
0.000000000000000e+00	+0.000000000000000e+00
3.000000000000000e-02	-9.782529819161000e-02
6.000000000000000e-02	-1.383479337055000e-01
9.000000000000000e-02	-1.694442056731000e-01
1.200000000000000e-01	-1.956618051986000e-01
1.500000000000000e-01	-2.187622421398000e-01
1.800000000000000e-01	-2.396489259891000e-01
2.100000000000000e-01	-2.588585234189000e-01
2.400000000000000e-01	-2.767407024498000e-01
2.700000000000000e-01	-2.935383433133000e-01
3.000000000000000e-01	-3.094282856222000e-01
3.300000000000000e-01	-3.245440289944000e-01
3.600000000000000e-01	-3.389892893479000e-01
3.900000000000000e-01	-3.528465465023000e-01
4.200000000000000e-01	-3.661826747726000e-01
4.500000000000000e-01	-3.790527881772000e-01
4.800000000000000e-01	-3.915029469871000e-01
5.100000000000000e-01	-4.035721124681000e-01
5.400000000000000e-01	-4.152935903166999e-01
5.700000000000000e-01	-4.266961173323000e-01
6.000000000000000e-01	-4.378046935226000e-01
6.300000000000000e-01	-4.486412289444000e-01
6.599999999999999e-01	-4.592250533319000e-01
6.899999999999999e-01	-4.695733224923000e-01
7.200000000000000e-01	-4.797013459339000e-01
7.500000000000000e-01	-4.896228536180000e-01
7.800000000000000e-01	-4.993502151137000e-01
8.099999999999999e-01	-5.088946211429000e-01
8.400000000000000e-01	-5.182662351145000e-01
8.700000000000000e-01	-5.274743204978000e-01
8.999999999999999e-01	-5.365273485831000e-01
9.299999999999999e-01	-5.454330901982000e-01
9.600000000000000e-01	-5.541986942083000e-01
9.900000000000000e-01	-5.628307550543000e-01
1.020000000000000e+00	-5.713353711440000e-01
1.050000000000000e+00	-5.797181955680000e-01
1.080000000000000e+00	-5.879844803356000e-01
1.110000000000000e+00	-5.961391151177000e-01
1.140000000000000e+00	-6.041866613065000e-01
1.170000000000000e+00	-6.121313820654000e-01
1.200000000000000e+00	-6.199772689332000e-01
1.230000000000000e+00	-6.277280654520000e-01
1.260000000000000e+00	-6.353872882163000e-01
1.290000000000000e+00	-6.429582456794999e-01
1.320000000000000e+00	-6.504440550029000e-01
1.350000000000000e+00	-6.578476571906000e-01
1.380000000000000e+00	-6.651718307184001e-01
