     3000  0.883529400000D+00  0.619532644900D+01  0.5647806143D+03    1    0
 0.346057930000D+01  0.344970550000D+01  0.343885180000D+01  0.342801800000D+01
 0.341720420000D+01  0.340641030000D+01  0.339563630000D+01  0.338488220000D+01
 0.337414800000D+01  0.336343360000D+01  0.335273910000D+01  0.334206450000D+01
 0.333140960000D+01  0.332077450000D+01  0.331015920000D+01  0.329956370000D+01
 0.328898790000D+01  0.327843190000D+01  0.326789560000D+01  0.325737890000D+01
 0.324688190000D+01  0.323640460000D+01  0.322594700000D+01  0.321550900000D+01
 0.320509050000D+01  0.319469170000D+01  0.318431250000D+01  0.317395280000D+01
 0.316361270000D+01  0.315329200000D+01  0.314299090000D+01  0.313270930000D+01
 0.312244720000D+01  0.311220460000D+01  0.310198130000D+01  0.309177750000D+01
 0.308159320000D+01  0.307142820000D+01  0.306128260000D+01  0.305115630000D+01
 0.304104940000D+01  0.303096180000D+01  0.302089360000D+01  0.301084460000D+01
 0.300081490000D+01  0.299080450000D+01  0.298081330000D+01  0.297084130000D+01
 0.296088860000D+01  0.295095500000D+01  0.294104060000D+01  0.293114540000D+01
 0.292126930000D+01  0.291141240000D+01  0.290157450000D+01  0.289175580000D+01
 0.288195610000D+01  0.287217550000D+01  0.286241390000D+01  0.285267140000D+01
 0.284294780000D+01  0.283324330000D+01  0.282355770000D+01  0.281389110000D+01
 0.280424340000D+01  0.279461470000D+01  0.278500490000D+01  0.277541390000D+01
 0.276584190000D+01  0.275628870000D+01  0.274675430000D+01  0.273723880000D+01
 0.272774200000D+01  0.271826410000D+01  0.270880490000D+01  0.269936450000D+01
 0.268994290000D+01  0.268054000000D+01  0.267115570000D+01  0.266179020000D+01
 0.265244330000D+01  0.264311510000D+01  0.263380560000D+01  0.262451460000D+01
 0.261524230000D+01  0.260598860000D+01  0.259675340000D+01  0.258753680000D+01
 0.257833870000D+01  0.256915920000D+01  0.255999820000D+01  0.255085560000D+01
 0.254173160000D+01  0.253262600000D+01  0.252353880000D+01  0.251447000000D+01
 0.250541970000D+01  0.249638780000D+01  0.248737420000D+01  0.247837900000D+01
 0.246940210000D+01  0.246044350000D+01  0.245150330000D+01  0.244258130000D+01
 0.243367770000D+01  0.242479220000D+01  0.241592500000D+01  0.240707610000D+01
 0.239824530000D+01  0.238943280000D+01  0.238063840000D+01  0.237186210000D+01
 0.236310400000D+01  0.235436410000D+01  0.234564220000D+01  0.233693840000D+01
 0.232825270000D+01  0.231958510000D+01  0.231093540000D+01  0.230230390000D+01
 0.229369030000D+01  0.228509470000D+01  0.227651710000D+01  0.226795740000D+01
 0.225941570000D+01  0.225089180000D+01  0.224238590000D+01  0.223389790000D+01
 0.222542780000D+01  0.221697550000D+01  0.220854110000D+01  0.220012440000D+01
 0.219172560000D+01  0.218334460000D+01  0.217498130000D+01  0.216663580000D+01
 0.215830800000D+01  0.214999800000D+01  0.214170560000D+01  0.213343100000D+01
 0.212517400000D+01  0.211693470000D+01  0.210871300000D+01  0.210050890000D+01
 0.209232240000D+01  0.208415360000D+01  0.207600230000D+01  0.206786850000D+01
 0.205975230000D+01  0.205165360000D+01  0.204357240000D+01  0.203550870000D+01
 0.202746240000D+01  0.201943370000D+01  0.201142230000D+01  0.200342840000D+01
 0.199545190000D+01  0.198749270000D+01  0.197955100000D+01  0.197162660000D+01
 0.196371950000D+01  0.195582970000D+01  0.194795730000D+01  0.194010210000D+01
 0.193226420000D+01  0.192444350000D+01  0.191664010000D+01  0.190885390000D+01
 0.190108500000D+01  0.189333320000D+01  0.188559850000D+01  0.187788100000D+01
 0.187018070000D+01  0.186249750000D+01  0.185483140000D+01  0.184718230000D+01
 0.183955030000D+01  0.183193540000D+01  0.182433750000D+01  0.181675670000D+01
 0.180919280000D+01  0.180164590000D+01  0.179411600000D+01  0.178660310000D+01
 0.177910710000D+01  0.177162800000D+01  0.176416570000D+01  0.175672040000D+01
 0.174929200000D+01  0.174188040000D+01  0.173448560000D+01  0.172710770000D+01
 0.171974650000D+01  0.171240220000D+01  0.170507460000D+01  0.169776370000D+01
 0.169046960000D+01  0.168319220000D+01  0.167593150000D+01  0.166868750000D+01
 0.166146020000D+01  0.165424950000D+01  0.164705550000D+01  0.163987800000D+01
 0.163271720000D+01  0.162557290000D+01  0.161844520000D+01  0.161133410000D+01
 0.160423950000D+01  0.159716140000D+01  0.159009980000D+01  0.158305470000D+01
 0.157602610000D+01  0.156901390000D+01  0.156201810000D+01  0.155503880000D+01
 0.154807590000D+01  0.154112930000D+01  0.153419910000D+01  0.152728530000D+01
 0.152038780000D+01  0.151350660000D+01  0.150664170000D+01  0.149979310000D+01
 0.149296070000D+01  0.148614460000D+01  0.147934480000D+01  0.147256110000D+01
 0.146579370000D+01  0.145904240000D+01  0.145230730000D+01  0.144558840000D+01
 0.143888550000D+01  0.143219880000D+01  0.142552820000D+01  0.141887370000D+01
 0.141223520000D+01  0.140561280000D+01  0.139900640000D+01  0.139241610000D+01
 0.138584170000D+01  0.137928330000D+01  0.137274090000D+01  0.136621440000D+01
 0.135970390000D+01  0.135320920000D+01  0.134673050000D+01  0.134026770000D+01
 0.133382070000D+01  0.132738950000D+01  0.132097420000D+01  0.131457470000D+01
 0.130819100000D+01  0.130182310000D+01  0.129547090000D+01  0.128913450000D+01
 0.128281390000D+01  0.127650890000D+01  0.127021960000D+01  0.126394600000D+01
 0.125768810000D+01  0.125144580000D+01  0.124521920000D+01  0.123900820000D+01
 0.123281270000D+01  0.122663290000D+01  0.122046860000D+01  0.121431980000D+01
 0.120818660000D+01  0.120206890000D+01  0.119596670000D+01  0.118988000000D+01
 0.118380870000D+01  0.117775290000D+01  0.117171250000D+01  0.116568750000D+01
 0.115967790000D+01  0.115368370000D+01  0.114770490000D+01  0.114174140000D+01
 0.113579320000D+01  0.112986040000D+01  0.112394280000D+01  0.111804050000D+01
 0.111215350000D+01  0.110628170000D+01  0.110042520000D+01  0.109458380000D+01
 0.108875770000D+01  0.108294670000D+01  0.107715090000D+01  0.107137030000D+01
 0.106560470000D+01  0.105985430000D+01  0.105411900000D+01  0.104839880000D+01
 0.104269360000D+01  0.103700340000D+01  0.103132830000D+01  0.102566820000D+01
 0.102002310000D+01  0.101439300000D+01  0.100877780000D+01  0.100317760000D+01
 0.997592310000D+00  0.992021920000D+00  0.986466430000D+00  0.980925810000D+00
 0.975400060000D+00  0.969889150000D+00  0.964393060000D+00  0.958911790000D+00
 0.953445300000D+00  0.947993600000D+00  0.942556660000D+00  0.937134450000D+00
 0.931726980000D+00  0.926334210000D+00  0.920956140000D+00  0.915592750000D+00
 0.910244010000D+00  0.904909920000D+00  0.899590450000D+00  0.894285590000D+00
 0.888995320000D+00  0.883719630000D+00  0.878458500000D+00  0.873211920000D+00
 0.867979850000D+00  0.862762300000D+00  0.857559240000D+00  0.852370650000D+00
 0.847196530000D+00  0.842036840000D+00  0.836891580000D+00  0.831760730000D+00
 0.826644270000D+00  0.821542190000D+00  0.816454470000D+00  0.811381080000D+00
 0.806322020000D+00  0.801277270000D+00  0.796246810000D+00  0.791230630000D+00
 0.786228700000D+00  0.781241020000D+00  0.776267560000D+00  0.771308310000D+00
 0.766363250000D+00  0.761432360000D+00  0.756515630000D+00  0.751613040000D+00
 0.746724580000D+00  0.741850220000D+00  0.736989950000D+00  0.732143760000D+00
 0.727311630000D+00  0.722493530000D+00  0.717689460000D+00  0.712899400000D+00
 0.708123330000D+00  0.703361230000D+00  0.698613080000D+00  0.693878880000D+00
 0.689158600000D+00  0.684452230000D+00  0.679759750000D+00  0.675081140000D+00
 0.670416390000D+00  0.665765470000D+00  0.661128380000D+00  0.656505100000D+00
 0.651895610000D+00  0.647299890000D+00  0.642717920000D+00  0.638149690000D+00
 0.633595190000D+00  0.629054390000D+00  0.624527290000D+00  0.620013850000D+00
 0.615514070000D+00  0.611027930000D+00  0.606555410000D+00  0.602096500000D+00
 0.597651180000D+00  0.593219420000D+00  0.588801230000D+00  0.584396570000D+00
 0.580005430000D+00  0.575627800000D+00  0.571263660000D+00  0.566912990000D+00
 0.562575770000D+00  0.558252000000D+00  0.553941640000D+00  0.549644690000D+00
 0.545361130000D+00  0.541090930000D+00  0.536834100000D+00  0.532590600000D+00
 0.528360420000D+00  0.524143540000D+00  0.519939960000D+00  0.515749640000D+00
 0.511572580000D+00  0.507408760000D+00  0.503258150000D+00  0.499120760000D+00
 0.494996540000D+00  0.490885500000D+00  0.486787620000D+00  0.482702870000D+00
 0.478631240000D+00  0.474572710000D+00  0.470527270000D+00  0.466494900000D+00
 0.462475590000D+00  0.458469310000D+00  0.454476050000D+00  0.450495790000D+00
 0.446528520000D+00  0.442574220000D+00  0.438632880000D+00  0.434704470000D+00
 0.430788970000D+00  0.426886390000D+00  0.422996690000D+00  0.419119850000D+00
 0.415255870000D+00  0.411404730000D+00  0.407566410000D+00  0.403740880000D+00
 0.399928150000D+00  0.396128180000D+00  0.392340970000D+00  0.388566490000D+00
 0.384804730000D+00  0.381055670000D+00  0.377319290000D+00  0.373595590000D+00
 0.369884540000D+00  0.366186120000D+00  0.362500320000D+00  0.358827120000D+00
 0.355166510000D+00  0.351518470000D+00  0.347882980000D+00  0.344260020000D+00
 0.340649580000D+00  0.337051640000D+00  0.333466190000D+00  0.329893200000D+00
 0.326332670000D+00  0.322784570000D+00  0.319248880000D+00  0.315725600000D+00
 0.312214710000D+00  0.308716180000D+00  0.305230000000D+00  0.301756150000D+00
 0.298294620000D+00  0.294845400000D+00  0.291408450000D+00  0.287983780000D+00
 0.284571350000D+00  0.281171160000D+00  0.277783180000D+00  0.274407410000D+00
 0.271043820000D+00  0.267692390000D+00  0.264353120000D+00  0.261025970000D+00
 0.257710950000D+00  0.254408020000D+00  0.251117180000D+00  0.247838410000D+00
 0.244571680000D+00  0.241316990000D+00  0.238074310000D+00  0.234843630000D+00
 0.231624930000D+00  0.228418210000D+00  0.225223430000D+00  0.222040580000D+00
 0.218869650000D+00  0.215710610000D+00  0.212563460000D+00  0.209428180000D+00
 0.206304740000D+00  0.203193140000D+00  0.200093350000D+00  0.197005360000D+00
 0.193929150000D+00  0.190864710000D+00  0.187812010000D+00  0.184771050000D+00
 0.181741800000D+00  0.178724250000D+00  0.175718390000D+00  0.172724180000D+00
 0.169741630000D+00  0.166770700000D+00  0.163811400000D+00  0.160863680000D+00
 0.157927550000D+00  0.155002990000D+00  0.152089970000D+00  0.149188480000D+00
 0.146298510000D+00  0.143420040000D+00  0.140553040000D+00  0.137697510000D+00
 0.134853430000D+00  0.132020780000D+00  0.129199540000D+00  0.126389700000D+00
 0.123591240000D+00  0.120804140000D+00  0.118028390000D+00  0.115263970000D+00
 0.112510860000D+00  0.109769050000D+00  0.107038520000D+00  0.104319250000D+00
 0.101611230000D+00  0.989144430000D-01  0.962288660000D-01  0.935544850000D-01
 0.908912830000D-01  0.882392450000D-01  0.855983520000D-01  0.829685900000D-01
 0.803499390000D-01  0.777423850000D-01  0.751459100000D-01  0.725604980000D-01
 0.699861310000D-01  0.674227940000D-01  0.648704680000D-01  0.623291390000D-01
 0.597987880000D-01  0.572793990000D-01  0.547709560000D-01  0.522734410000D-01
 0.497868380000D-01  0.473111310000D-01  0.448463020000D-01  0.423923340000D-01
 0.399492120000D-01  0.375169180000D-01  0.350954360000D-01  0.326847480000D-01
 0.302848390000D-01  0.278956900000D-01  0.255172870000D-01  0.231496110000D-01
 0.207926470000D-01  0.184463770000D-01  0.161107850000D-01  0.137858530000D-01
 0.114715660000D-01  0.916790670000D-02  0.687485790000D-02  0.459240320000D-02
 0.232052580000D-02  0.592090650000D-04 -0.219156380000D-02 -0.443180960000D-02
-0.666154500000D-02 -0.888078670000D-02 -0.110895510000D-01 -0.132878560000D-01
-0.154757170000D-01 -0.176531510000D-01 -0.198201760000D-01 -0.219768060000D-01
-0.241230610000D-01 -0.262589550000D-01 -0.283845070000D-01 -0.304997320000D-01
-0.326046480000D-01 -0.346992700000D-01 -0.367836160000D-01 -0.388577030000D-01
-0.409215480000D-01 -0.429751660000D-01 -0.450185750000D-01 -0.470517910000D-01
-0.490748320000D-01 -0.510877130000D-01 -0.530904530000D-01 -0.550830660000D-01
-0.570655710000D-01 -0.590379840000D-01 -0.610003210000D-01 -0.629525990000D-01
-0.648948360000D-01 -0.668270470000D-01 -0.687492500000D-01 -0.706614610000D-01
-0.725636970000D-01 -0.744559750000D-01 -0.763383110000D-01 -0.782107220000D-01
-0.800732260000D-01 -0.819258370000D-01 -0.837685750000D-01 -0.856014540000D-01
-0.874244920000D-01 -0.892377060000D-01 -0.910411110000D-01 -0.928347260000D-01
-0.946185670000D-01 -0.963926500000D-01 -0.981569920000D-01 -0.999116110000D-01
-0.101656520000D+00 -0.103391740000D+00 -0.105117290000D+00 -0.106833180000D+00
-0.108539430000D+00 -0.110236050000D+00 -0.111923070000D+00 -0.113600500000D+00
-0.115268350000D+00 -0.116926650000D+00 -0.118575410000D+00 -0.120214640000D+00
-0.121844370000D+00 -0.123464610000D+00 -0.125075370000D+00 -0.126676680000D+00
-0.128268550000D+00 -0.129850990000D+00 -0.131424030000D+00 -0.132987680000D+00
-0.134541960000D+00 -0.136086880000D+00 -0.137622460000D+00 -0.139148720000D+00
-0.140665680000D+00 -0.142173340000D+00 -0.143671740000D+00 -0.145160870000D+00
-0.146640770000D+00 -0.148111450000D+00 -0.149572920000D+00 -0.151025200000D+00
-0.152468310000D+00 -0.153902260000D+00 -0.155327080000D+00 -0.156742770000D+00
-0.158149360000D+00 -0.159546860000D+00 -0.160935290000D+00 -0.162314660000D+00
-0.163685000000D+00 -0.165046310000D+00 -0.166398620000D+00 -0.167741950000D+00
-0.169076300000D+00 -0.170401690000D+00 -0.171718150000D+00 -0.173025690000D+00
-0.174324320000D+00 -0.175614070000D+00 -0.176894940000D+00 -0.178166960000D+00
-0.179430150000D+00 -0.180684510000D+00 -0.181930070000D+00 -0.183166840000D+00
-0.184394840000D+00 -0.185614090000D+00 -0.186824600000D+00 -0.188026390000D+00
-0.189219480000D+00 -0.190403880000D+00 -0.191579610000D+00 -0.192746690000D+00
-0.193905130000D+00 -0.195054950000D+00 -0.196196160000D+00 -0.197328790000D+00
-0.198452860000D+00 -0.199568360000D+00 -0.200675340000D+00 -0.201773790000D+00
-0.202863740000D+00 -0.203945200000D+00 -0.205018200000D+00 -0.206082740000D+00
-0.207138840000D+00 -0.208186530000D+00 -0.209225820000D+00 -0.210256710000D+00
-0.211279240000D+00 -0.212293420000D+00 -0.213299260000D+00 -0.214296790000D+00
-0.215286010000D+00 -0.216266950000D+00 -0.217239610000D+00 -0.218204030000D+00
-0.219160210000D+00 -0.220108170000D+00 -0.221047930000D+00 -0.221979510000D+00
-0.222902920000D+00 -0.223818180000D+00 -0.224725300000D+00 -0.225624300000D+00
-0.226515200000D+00 -0.227398020000D+00 -0.228272770000D+00 -0.229139470000D+00
-0.229998140000D+00 -0.230848790000D+00 -0.231691430000D+00 -0.232526090000D+00
-0.233352790000D+00 -0.234171530000D+00 -0.234982350000D+00 -0.235785240000D+00
-0.236580230000D+00 -0.237367340000D+00 -0.238146580000D+00 -0.238917980000D+00
-0.239681530000D+00 -0.240437280000D+00 -0.241185220000D+00 -0.241925380000D+00
-0.242657770000D+00 -0.243382410000D+00 -0.244099320000D+00 -0.244808510000D+00
-0.245510000000D+00 -0.246203810000D+00 -0.246889960000D+00 -0.247568450000D+00
-0.248239310000D+00 -0.248902560000D+00 -0.249558200000D+00 -0.250206270000D+00
-0.250846760000D+00 -0.251479710000D+00 -0.252105130000D+00 -0.252723030000D+00
-0.253333430000D+00 -0.253936350000D+00 -0.254531800000D+00 -0.255119810000D+00
-0.255700380000D+00 -0.256273540000D+00 -0.256839300000D+00 -0.257397670000D+00
-0.257948690000D+00 -0.258492350000D+00 -0.259028680000D+00 -0.259557700000D+00
-0.260079420000D+00 -0.260593860000D+00 -0.261101030000D+00 -0.261600950000D+00
-0.262093650000D+00 -0.262579130000D+00 -0.263057410000D+00 -0.263528510000D+00
-0.263992450000D+00 -0.264449230000D+00 -0.264898890000D+00 -0.265341440000D+00
-0.265776880000D+00 -0.266205250000D+00 -0.266626550000D+00 -0.267040800000D+00
-0.267448030000D+00 -0.267848240000D+00 -0.268241450000D+00 -0.268627680000D+00
-0.269006950000D+00 -0.269379280000D+00 -0.269744670000D+00 -0.270103150000D+00
-0.270454730000D+00 -0.270799430000D+00 -0.271137270000D+00 -0.271468260000D+00
-0.271792430000D+00 -0.272109780000D+00 -0.272420330000D+00 -0.272724110000D+00
-0.273021120000D+00 -0.273311380000D+00 -0.273594920000D+00 -0.273871740000D+00
-0.274141870000D+00 -0.274405320000D+00 -0.274662110000D+00 -0.274912250000D+00
-0.275155760000D+00 -0.275392660000D+00 -0.275622960000D+00 -0.275846690000D+00
-0.276063850000D+00 -0.276274470000D+00 -0.276478560000D+00 -0.276676140000D+00
-0.276867220000D+00 -0.277051820000D+00 -0.277229970000D+00 -0.277401660000D+00
-0.277566930000D+00 -0.277725790000D+00 -0.277878260000D+00 -0.278024340000D+00
-0.278164060000D+00 -0.278297440000D+00 -0.278424500000D+00 -0.278545240000D+00
-0.278659680000D+00 -0.278767850000D+00 -0.278869760000D+00 -0.278965420000D+00
-0.279054860000D+00 -0.279138080000D+00 -0.279215120000D+00 -0.279285970000D+00
-0.279350670000D+00 -0.279409220000D+00 -0.279461640000D+00 -0.279507950000D+00
-0.279548170000D+00 -0.279582310000D+00 -0.279610400000D+00 -0.279632430000D+00
-0.279648450000D+00 -0.279658450000D+00 -0.279662460000D+00 -0.279660490000D+00
-0.279652560000D+00 -0.279638690000D+00 -0.279618900000D+00 -0.279593190000D+00
-0.279561590000D+00 -0.279524120000D+00 -0.279480790000D+00 -0.279431610000D+00
-0.279376610000D+00 -0.279315800000D+00 -0.279249190000D+00 -0.279176810000D+00
-0.279098670000D+00 -0.279014790000D+00 -0.278925190000D+00 -0.278829870000D+00
-0.278728860000D+00 -0.278622180000D+00 -0.278509840000D+00 -0.278391860000D+00
-0.278268250000D+00 -0.278139030000D+00 -0.278004220000D+00 -0.277863840000D+00
-0.277717950000D+00 -0.277566680000D+00 -0.277410180000D+00 -0.277248590000D+00
-0.277082050000D+00 -0.276910700000D+00 -0.276734690000D+00 -0.276554150000D+00
-0.276369230000D+00 -0.276180070000D+00 -0.275986810000D+00 -0.275789590000D+00
-0.275588560000D+00 -0.275383860000D+00 -0.275175620000D+00 -0.274963990000D+00
-0.274749120000D+00 -0.274531140000D+00 -0.274310200000D+00 -0.274086430000D+00
-0.273859980000D+00 -0.273630990000D+00 -0.273399610000D+00 -0.273165970000D+00
-0.272930220000D+00 -0.272692490000D+00 -0.272452940000D+00 -0.272211690000D+00
-0.271968900000D+00 -0.271724710000D+00 -0.271479250000D+00 -0.271232670000D+00
-0.270985110000D+00 -0.270736690000D+00 -0.270487440000D+00 -0.270237350000D+00
-0.269986430000D+00 -0.269734690000D+00 -0.269482110000D+00 -0.269228720000D+00
-0.268974500000D+00 -0.268719460000D+00 -0.268463600000D+00 -0.268206930000D+00
-0.267949440000D+00 -0.267691150000D+00 -0.267432040000D+00 -0.267172130000D+00
-0.266911410000D+00 -0.266649900000D+00 -0.266387580000D+00 -0.266124470000D+00
-0.265860560000D+00 -0.265595850000D+00 -0.265330360000D+00 -0.265064080000D+00
-0.264797010000D+00 -0.264529160000D+00 -0.264260520000D+00 -0.263991110000D+00
-0.263720920000D+00 -0.263449950000D+00 -0.263178210000D+00 -0.262905700000D+00
-0.262632430000D+00 -0.262358380000D+00 -0.262083570000D+00 -0.261808000000D+00
-0.261531670000D+00 -0.261254580000D+00 -0.260976740000D+00 -0.260698150000D+00
-0.260418800000D+00 -0.260138710000D+00 -0.259857870000D+00 -0.259576280000D+00
-0.259293960000D+00 -0.259010890000D+00 -0.258727090000D+00 -0.258442550000D+00
-0.258157280000D+00 -0.257871280000D+00 -0.257584550000D+00 -0.257297090000D+00
-0.257008910000D+00 -0.256720010000D+00 -0.256430390000D+00 -0.256140060000D+00
-0.255849000000D+00 -0.255557240000D+00 -0.255264760000D+00 -0.254971580000D+00
-0.254677690000D+00 -0.254383090000D+00 -0.254087800000D+00 -0.253791800000D+00
-0.253495110000D+00 -0.253197720000D+00 -0.252899640000D+00 -0.252600870000D+00
-0.252301420000D+00 -0.252001270000D+00 -0.251700440000D+00 -0.251398930000D+00
-0.251096750000D+00 -0.250793880000D+00 -0.250490340000D+00 -0.250186130000D+00
-0.249881240000D+00 -0.249575690000D+00 -0.249269470000D+00 -0.248962590000D+00
-0.248655050000D+00 -0.248346850000D+00 -0.248037990000D+00 -0.247728470000D+00
-0.247418310000D+00 -0.247107490000D+00 -0.246796030000D+00 -0.246483920000D+00
-0.246171160000D+00 -0.245857770000D+00 -0.245543730000D+00 -0.245229060000D+00
-0.244913750000D+00 -0.244597820000D+00 -0.244281250000D+00 -0.243964050000D+00
-0.243646230000D+00 -0.243327780000D+00 -0.243008710000D+00 -0.242689030000D+00
-0.242368720000D+00 -0.242047800000D+00 -0.241726270000D+00 -0.241404130000D+00
-0.241081390000D+00 -0.240758030000D+00 -0.240434070000D+00 -0.240109510000D+00
-0.239784360000D+00 -0.239458600000D+00 -0.239132250000D+00 -0.238805310000D+00
-0.238477780000D+00 -0.238149660000D+00 -0.237820950000D+00 -0.237491660000D+00
-0.237161790000D+00 -0.236831350000D+00 -0.236500320000D+00 -0.236168720000D+00
-0.235836550000D+00 -0.235503800000D+00 -0.235170490000D+00 -0.234836620000D+00
