      3000  0.100000000000D+01  0.478950000000D+01
      0.791661169020D+03    0    0
  0.212918207272D+00  0.212361811427D+00  0.211806483931D+00  0.211252228070D+00
  0.210699047082D+00  0.210146944150D+00  0.209595922407D+00  0.209045984935D+00
  0.208497134763D+00  0.207949374872D+00  0.207402708192D+00  0.206857137601D+00
  0.206312665929D+00  0.205769295956D+00  0.205227030414D+00  0.204685871983D+00
  0.204145823296D+00  0.203606886939D+00  0.203069065448D+00  0.202532361311D+00
  0.201996776970D+00  0.201462314817D+00  0.200928977199D+00  0.200396766417D+00
  0.199865684723D+00  0.199335734324D+00  0.198806917382D+00  0.198279236012D+00
  0.197752692283D+00  0.197227288221D+00  0.196703025806D+00  0.196179906972D+00
  0.195657933611D+00  0.195137107571D+00  0.194617430653D+00  0.194098904618D+00
  0.193581531182D+00  0.193065312019D+00  0.192550248759D+00  0.192036342991D+00
  0.191523596262D+00  0.191012010075D+00  0.190501585893D+00  0.189992325137D+00
  0.189484229189D+00  0.188977299387D+00  0.188471537030D+00  0.187966943376D+00
  0.187463519646D+00  0.186961267016D+00  0.186460186627D+00  0.185960279580D+00
  0.185461546934D+00  0.184963989712D+00  0.184467608900D+00  0.183972405441D+00
  0.183478380245D+00  0.182985534182D+00  0.182493868085D+00  0.182003382749D+00
  0.181514078933D+00  0.181025957360D+00  0.180539018715D+00  0.180053263649D+00
  0.179568692776D+00  0.179085306673D+00  0.178603105883D+00  0.178122090916D+00
  0.177642262244D+00  0.177163620305D+00  0.176686165504D+00  0.176209898211D+00
  0.175734818762D+00  0.175260927461D+00  0.174788224576D+00  0.174316710344D+00
  0.173846384969D+00  0.173377248621D+00  0.172909301440D+00  0.172442543532D+00
  0.171976974971D+00  0.171512595801D+00  0.171049406034D+00  0.170587405650D+00
  0.170126594599D+00  0.169666972801D+00  0.169208540144D+00  0.168751296487D+00
  0.168295241658D+00  0.167840375458D+00  0.167386697655D+00  0.166934207991D+00
  0.166482906176D+00  0.166032791893D+00  0.165583864798D+00  0.165136124516D+00
  0.164689570645D+00  0.164244202755D+00  0.163800020390D+00  0.163357023064D+00
  0.162915210267D+00  0.162474581459D+00  0.162035136075D+00  0.161596873524D+00
  0.161159793188D+00  0.160723894424D+00  0.160289176562D+00  0.159855638907D+00
  0.159423280738D+00  0.158992101311D+00  0.158562099856D+00  0.158133275577D+00
  0.157705627655D+00  0.157279155248D+00  0.156853857487D+00  0.156429733482D+00
  0.156006782319D+00  0.155585003058D+00  0.155164394740D+00  0.154744956380D+00
  0.154326686972D+00  0.153909585487D+00  0.153493650873D+00  0.153078882057D+00
  0.152665277944D+00  0.152252837417D+00  0.151841559338D+00  0.151431442547D+00
  0.151022485864D+00  0.150614688087D+00  0.150208047996D+00  0.149802564347D+00
  0.149398235877D+00  0.148995061306D+00  0.148593039329D+00  0.148192168627D+00
  0.147792447856D+00  0.147393875657D+00  0.146996450650D+00  0.146600171438D+00
  0.146205036602D+00  0.145811044708D+00  0.145418194303D+00  0.145026483914D+00
  0.144635912053D+00  0.144246477211D+00  0.143858177866D+00  0.143471012474D+00
  0.143084979478D+00  0.142700077301D+00  0.142316304350D+00  0.141933659017D+00
  0.141552139676D+00  0.141171744686D+00  0.140792472389D+00  0.140414321111D+00
  0.140037289164D+00  0.139661374844D+00  0.139286576430D+00  0.138912892188D+00
  0.138540320368D+00  0.138168859205D+00  0.137798506921D+00  0.137429261723D+00
  0.137061121802D+00  0.136694085337D+00  0.136328150492D+00  0.135963315419D+00
  0.135599578254D+00  0.135236937121D+00  0.134875390131D+00  0.134514935381D+00
  0.134155570957D+00  0.133797294930D+00  0.133440105360D+00  0.133084000294D+00
  0.132728977767D+00  0.132375035802D+00  0.132022172409D+00  0.131670385588D+00
  0.131319673327D+00  0.130970033602D+00  0.130621464377D+00  0.130273963607D+00
  0.129927529235D+00  0.129582159192D+00  0.129237851401D+00  0.128894603771D+00
  0.128552414205D+00  0.128211280591D+00  0.127871200811D+00  0.127532172735D+00
  0.127194194224D+00  0.126857263128D+00  0.126521377291D+00  0.126186534543D+00
  0.125852732708D+00  0.125519969601D+00  0.125188243026D+00  0.124857550780D+00
  0.124527890652D+00  0.124199260420D+00  0.123871657856D+00  0.123545080722D+00
  0.123219526774D+00  0.122894993759D+00  0.122571479416D+00  0.122248981477D+00
  0.121927497665D+00  0.121607025697D+00  0.121287563284D+00  0.120969108126D+00
  0.120651657920D+00  0.120335210355D+00  0.120019763111D+00  0.119705313864D+00
  0.119391860284D+00  0.119079400031D+00  0.118767930764D+00  0.118457450130D+00
  0.118147955776D+00  0.117839445338D+00  0.117531916450D+00  0.117225366738D+00
  0.116919793823D+00  0.116615195323D+00  0.116311568848D+00  0.116008912003D+00
  0.115707222389D+00  0.115406497601D+00  0.115106735232D+00  0.114807932867D+00
  0.114510088088D+00  0.114213198472D+00  0.113917261592D+00  0.113622275018D+00
  0.113328236313D+00  0.113035143038D+00  0.112742992751D+00  0.112451783004D+00
  0.112161511346D+00  0.111872175324D+00  0.111583772479D+00  0.111296300351D+00
  0.111009756475D+00  0.110724138383D+00  0.110439443606D+00  0.110155669670D+00
  0.109872814098D+00  0.109590874411D+00  0.109309848128D+00  0.109029732764D+00
  0.108750525833D+00  0.108472224845D+00  0.108194827310D+00  0.107918330734D+00
  0.107642732621D+00  0.107368030474D+00  0.107094221793D+00  0.106821304078D+00
  0.106549274825D+00  0.106278131530D+00  0.106007871687D+00  0.105738492789D+00
  0.105469992327D+00  0.105202367790D+00  0.104935616669D+00  0.104669736450D+00
  0.104404724621D+00  0.104140578667D+00  0.103877296073D+00  0.103614874325D+00
  0.103353310905D+00  0.103092603298D+00  0.102832748985D+00  0.102573745448D+00
  0.102315590171D+00  0.102058280635D+00  0.101801814321D+00  0.101546188711D+00
  0.101291401286D+00  0.101037449528D+00  0.100784330920D+00  0.100532042941D+00
  0.100280583076D+00  0.100029948807D+00  0.997801376168D-01  0.995311469889D-01
  0.992829744079D-01  0.990356173585D-01  0.987890733265D-01  0.985433397984D-01
  0.982984142615D-01  0.980542942041D-01  0.978109771156D-01  0.975684604864D-01
  0.973267418081D-01  0.970858185735D-01  0.968456882767D-01  0.966063484131D-01
  0.963677964797D-01  0.961300299748D-01  0.958930463983D-01  0.956568432518D-01
  0.954214180384D-01  0.951867682630D-01  0.949528914325D-01  0.947197850554D-01
  0.944874466423D-01  0.942558737056D-01  0.940250637599D-01  0.937950143218D-01
  0.935657229101D-01  0.933371870458D-01  0.931094042522D-01  0.928823720548D-01
  0.926560879817D-01  0.924305495633D-01  0.922057543325D-01  0.919816998247D-01
  0.917583835780D-01  0.915358031330D-01  0.913139560333D-01  0.910928398248D-01
  0.908724520567D-01  0.906527902806D-01  0.904338520514D-01  0.902156349267D-01
  0.899981364672D-01  0.897813542367D-01  0.895652858019D-01  0.893499287329D-01
  0.891352806028D-01  0.889213389881D-01  0.887081014684D-01  0.884955656269D-01
  0.882837290500D-01  0.880725893274D-01  0.878621440525D-01  0.876523908222D-01
  0.874433272367D-01  0.872349509001D-01  0.870272594200D-01  0.868202504076D-01
  0.866139214779D-01  0.864082702498D-01  0.862032943456D-01  0.859989913919D-01
  0.857953590189D-01  0.855923948608D-01  0.853900965557D-01  0.851884617458D-01
  0.849874880771D-01  0.847871732000D-01  0.845875147686D-01  0.843885104416D-01
  0.841901578814D-01  0.839924547550D-01  0.837953987334D-01  0.835989874919D-01
  0.834032187101D-01  0.832080900722D-01  0.830135992664D-01  0.828197439854D-01
  0.826265219265D-01  0.824339307914D-01  0.822419682862D-01  0.820506321216D-01
  0.818599200129D-01  0.816698296799D-01  0.814803588469D-01  0.812915052433D-01
  0.811032666026D-01  0.809156406635D-01  0.807286251690D-01  0.805422178672D-01
  0.803564165108D-01  0.801712188573D-01  0.799866226691D-01  0.798026257135D-01
  0.796192257626D-01  0.794364205934D-01  0.792542079879D-01  0.790725857330D-01
  0.788915516207D-01  0.787111034478D-01  0.785312390163D-01  0.783519561331D-01
  0.781732526105D-01  0.779951262654D-01  0.778175749201D-01  0.776405964022D-01
  0.774641885440D-01  0.772883491835D-01  0.771130761634D-01  0.769383673320D-01
  0.767642205425D-01  0.765906336538D-01  0.764176045296D-01  0.762451310391D-01
  0.760732110570D-01  0.759018424629D-01  0.757310231420D-01  0.755607509850D-01
  0.753910238876D-01  0.752218397512D-01  0.750531964825D-01  0.748850919936D-01
  0.747175242021D-01  0.745504910310D-01  0.743839904087D-01  0.742180202693D-01
  0.740525785521D-01  0.738876632022D-01  0.737232721700D-01  0.735594034116D-01
  0.733960548885D-01  0.732332245678D-01  0.730709104223D-01  0.729091104302D-01
  0.727478225755D-01  0.725870448475D-01  0.724267752414D-01  0.722670117579D-01
  0.721077524034D-01  0.719489951899D-01  0.717907381351D-01  0.716329792622D-01
  0.714757166003D-01  0.713189481842D-01  0.711626720541D-01  0.710068862563D-01
  0.708515888424D-01  0.706967778700D-01  0.705424514023D-01  0.703886075084D-01
  0.702352442629D-01  0.700823597464D-01  0.699299520449D-01  0.697780192505D-01
  0.696265594610D-01  0.694755707798D-01  0.693250513163D-01  0.691749991854D-01
  0.690254125081D-01  0.688762894110D-01  0.687276280266D-01  0.685794264930D-01
  0.684316829544D-01  0.682843955606D-01  0.681375624672D-01  0.679911818358D-01
  0.678452518337D-01  0.676997706340D-01  0.675547364156D-01  0.674101473633D-01
  0.672660016677D-01  0.671222975253D-01  0.669790331383D-01  0.668362067149D-01
  0.666938164689D-01  0.665518606202D-01  0.664103373944D-01  0.662692450229D-01
  0.661285817431D-01  0.659883457980D-01  0.658485354367D-01  0.657091489140D-01
  0.655701844905D-01  0.654316404327D-01  0.652935150130D-01  0.651558065096D-01
  0.650185132065D-01  0.648816333935D-01  0.647451653663D-01  0.646091074265D-01
  0.644734578813D-01  0.643382150441D-01  0.642033772337D-01  0.640689427752D-01
  0.639349099990D-01  0.638012772417D-01  0.636680428456D-01  0.635352051589D-01
  0.634027625354D-01  0.632707133349D-01  0.631390559229D-01  0.630077886709D-01
  0.628769099559D-01  0.627464181609D-01  0.626163116747D-01  0.624865888917D-01
  0.623572482122D-01  0.622282880424D-01  0.620997067941D-01  0.619715028849D-01
  0.618436747382D-01  0.617162207832D-01  0.615891394547D-01  0.614624291935D-01
  0.613360884458D-01  0.612101156638D-01  0.610845093053D-01  0.609592678340D-01
  0.608343897192D-01  0.607098734358D-01  0.605857174645D-01  0.604619202919D-01
  0.603384804099D-01  0.602153963164D-01  0.600926665148D-01  0.599702895144D-01
  0.598482638298D-01  0.597265879817D-01  0.596052604960D-01  0.594842799046D-01
  0.593636447448D-01  0.592433535597D-01  0.591234048979D-01  0.590037973138D-01
  0.588845293670D-01  0.587655996231D-01  0.586470066532D-01  0.585287490338D-01
  0.584108253471D-01  0.582932341810D-01  0.581759741286D-01  0.580590437889D-01
  0.579424417662D-01  0.578261666705D-01  0.577102171171D-01  0.575945917271D-01
  0.574792891268D-01  0.573643079481D-01  0.572496468285D-01  0.571353044109D-01
  0.570212793435D-01  0.569075702801D-01  0.567941758801D-01  0.566810948079D-01
  0.565683257338D-01  0.564558673331D-01  0.563437182868D-01  0.562318772811D-01
  0.561203430077D-01  0.560091141636D-01  0.558981894512D-01  0.557875675782D-01
  0.556772472576D-01  0.555672272079D-01  0.554575061528D-01  0.553480828212D-01
  0.552389559474D-01  0.551301242711D-01  0.550215865371D-01  0.549133414955D-01
  0.548053879016D-01  0.546977245161D-01  0.545903501047D-01  0.544832634385D-01
  0.543764632937D-01  0.542699484518D-01  0.541637176994D-01  0.540577698282D-01
  0.539521036351D-01  0.538467179222D-01  0.537416114967D-01  0.536367831710D-01
  0.535322317624D-01  0.534279560934D-01  0.533239549917D-01  0.532202272900D-01
  0.531167718258D-01  0.530135874421D-01  0.529106729867D-01  0.528080273123D-01
  0.527056492767D-01  0.526035377429D-01  0.525016915786D-01  0.524001096566D-01
  0.522987908546D-01  0.521977340554D-01  0.520969381464D-01  0.519964020204D-01
  0.518961245746D-01  0.517961047114D-01  0.516963413381D-01  0.515968333667D-01
  0.514975797142D-01  0.513985793022D-01  0.512998310575D-01  0.512013339114D-01
  0.511030868001D-01  0.510050886647D-01  0.509073384509D-01  0.508098351092D-01
  0.507125775949D-01  0.506155648682D-01  0.505187958936D-01  0.504222696406D-01
  0.503259850834D-01  0.502299412008D-01  0.501341369763D-01  0.500385713981D-01
  0.499432434588D-01  0.498481521560D-01  0.497532964916D-01  0.496586754722D-01
  0.495642881091D-01  0.494701334181D-01  0.493762104194D-01  0.492825181379D-01
  0.491890556031D-01  0.490958218489D-01  0.490028159137D-01  0.489100368403D-01
  0.488174836763D-01  0.487251554734D-01  0.486330512880D-01  0.485411701807D-01
  0.484495112167D-01  0.483580734656D-01  0.482668560012D-01  0.481758579021D-01
  0.480850782507D-01  0.479945161341D-01  0.479041706438D-01  0.478140408753D-01
  0.477241259287D-01  0.476344249083D-01  0.475449369226D-01  0.474556610845D-01
  0.473665965110D-01  0.472777423235D-01  0.471890976474D-01  0.471006616126D-01
  0.470124333530D-01  0.469244120067D-01  0.468365967160D-01  0.467489866273D-01
  0.466615808911D-01  0.465743786623D-01  0.464873790996D-01  0.464005813659D-01
  0.463139846281D-01  0.462275880574D-01  0.461413908289D-01  0.460553921216D-01
  0.459695911187D-01  0.458839870075D-01  0.457985789790D-01  0.457133662285D-01
  0.456283479550D-01  0.455435233617D-01  0.454588916554D-01  0.453744520473D-01
  0.452902037521D-01  0.452061459885D-01  0.451222779792D-01  0.450385989507D-01
  0.449551081333D-01  0.448718047613D-01  0.447886880726D-01  0.447057573090D-01
  0.446230117162D-01  0.445404505437D-01  0.444580730444D-01  0.443758784756D-01
  0.442938660976D-01  0.442120351751D-01  0.441303849761D-01  0.440489147723D-01
  0.439676238394D-01  0.438865114565D-01  0.438055769064D-01  0.437248194756D-01
  0.436442384542D-01  0.435638331358D-01  0.434836028179D-01  0.434035468014D-01
  0.433236643906D-01  0.432439548937D-01  0.431644176222D-01  0.430850518912D-01
  0.430058570195D-01  0.429268323290D-01  0.428479771455D-01  0.427692907980D-01
  0.426907726191D-01  0.426124219449D-01  0.425342381147D-01  0.424562204715D-01
  0.423783683615D-01  0.423006811344D-01  0.422231581432D-01  0.421457987444D-01
  0.420686022977D-01  0.419915681663D-01  0.419146957165D-01  0.418379843182D-01
  0.417614333443D-01  0.416850421712D-01  0.416088101785D-01  0.415327367490D-01
  0.414568212689D-01  0.413810631275D-01  0.413054617172D-01  0.412300164340D-01
  0.411547266766D-01  0.410795918473D-01  0.410046113512D-01  0.409297845969D-01
  0.408551109959D-01  0.407805899629D-01  0.407062209157D-01  0.406320032751D-01
  0.405579364653D-01  0.404840199131D-01  0.404102530487D-01  0.403366353053D-01
  0.402631661190D-01  0.401898449290D-01  0.401166711776D-01  0.400436443099D-01
  0.399707637741D-01  0.398980290213D-01  0.398254395057D-01  0.397529946842D-01
  0.396806940168D-01  0.396085369663D-01  0.395365229986D-01  0.394646515822D-01
  0.393929221888D-01  0.393213342927D-01  0.392498873711D-01  0.391785809041D-01
  0.391074143746D-01  0.390363872684D-01  0.389654990738D-01  0.388947492823D-01
  0.388241373879D-01  0.387536628875D-01  0.386833252805D-01  0.386131240693D-01
  0.385430587589D-01  0.384731288572D-01  0.384033338744D-01  0.383336733239D-01
  0.382641467212D-01  0.381947535850D-01  0.381254934363D-01  0.380563657989D-01
  0.379873701991D-01  0.379185061659D-01  0.378497732309D-01  0.377811709283D-01
  0.377126987947D-01  0.376443563696D-01  0.375761431948D-01  0.375080588147D-01
  0.374401027761D-01  0.373722746285D-01  0.373045739240D-01  0.372370002168D-01
  0.371695530640D-01  0.371022320248D-01  0.370350366612D-01  0.369679665374D-01
  0.369010212200D-01  0.368342002784D-01  0.367675032839D-01  0.367009298106D-01
  0.366344794346D-01  0.365681517349D-01  0.365019462923D-01  0.364358626903D-01
  0.363699005147D-01  0.363040593535D-01  0.362383387971D-01  0.361727384382D-01
  0.361072578719D-01  0.360418966953D-01  0.359766545080D-01  0.359115309118D-01
  0.358465255108D-01  0.357816379112D-01  0.357168677217D-01  0.356522145528D-01
  0.355876780175D-01  0.355232577310D-01  0.354589533105D-01  0.353947643756D-01
  0.353306905479D-01  0.352667314511D-01  0.352028867112D-01  0.351391559562D-01
  0.350755388164D-01  0.350120349239D-01  0.349486439132D-01  0.348853654206D-01
  0.348221990848D-01  0.347591445462D-01  0.346962014476D-01  0.346333694337D-01
  0.345706481511D-01  0.345080372485D-01  0.344455363768D-01  0.343831451886D-01
  0.343208633387D-01  0.342586904838D-01  0.341966262825D-01  0.341346703956D-01
  0.340728224855D-01  0.340110822169D-01  0.339494492561D-01  0.338879232716D-01
  0.338265039336D-01  0.337651909142D-01  0.337039838876D-01  0.336428825296D-01
  0.335818865181D-01  0.335209955327D-01  0.334602092549D-01  0.333995273681D-01
  0.333389495574D-01  0.332784755098D-01  0.332181049142D-01  0.331578374610D-01
  0.330976728428D-01  0.330376107536D-01  0.329776508893D-01  0.329177929477D-01
  0.328580366283D-01  0.327983816320D-01  0.327388276620D-01  0.326793744228D-01
  0.326200216207D-01  0.325607689638D-01  0.325016161618D-01  0.324425629262D-01
  0.323836089700D-01  0.323247540080D-01  0.322659977567D-01  0.322073399340D-01
  0.321487802596D-01  0.320903184550D-01  0.320319542430D-01  0.319736873482D-01
  0.319155174967D-01  0.318574444164D-01  0.317994678365D-01  0.317415874880D-01
  0.316838031032D-01  0.316261144163D-01  0.315685211629D-01  0.315110230800D-01
  0.314536199063D-01  0.313963113819D-01  0.313390972486D-01  0.312819772495D-01
  0.312249511293D-01  0.311680186342D-01  0.311111795118D-01  0.310544335113D-01
  0.309977803831D-01  0.309412198794D-01  0.308847517537D-01  0.308283757608D-01
  0.307720916570D-01  0.307158992002D-01  0.306597981495D-01  0.306037882655D-01
  0.305478693102D-01  0.304920410468D-01  0.304363032402D-01  0.303806556565D-01
  0.303250980631D-01  0.302696302289D-01  0.302142519239D-01  0.301589629198D-01
  0.301037629894D-01  0.300486519067D-01  0.299936294474D-01  0.299386953882D-01
  0.298838495072D-01  0.298290915837D-01  0.297744213984D-01  0.297198387332D-01
  0.296653433714D-01  0.296109350974D-01  0.295566136969D-01  0.295023789569D-01
  0.294482306656D-01  0.293941686124D-01  0.293401925879D-01  0.292863023841D-01
  0.292324977941D-01  0.291787786120D-01  0.291251446334D-01  0.290715956549D-01
  0.290181314744D-01  0.289647518908D-01  0.289114567044D-01  0.288582457165D-01
  0.288051187295D-01  0.287520755472D-01  0.286991159741D-01  0.286462398163D-01
  0.285934468807D-01  0.285407369755D-01  0.284881099099D-01  0.284355654942D-01
  0.283831035399D-01  0.283307238595D-01  0.282784262665D-01  0.282262105757D-01
  0.281740766027D-01  0.281220241644D-01  0.280700530787D-01  0.280181631644D-01
  0.279663542414D-01  0.279146261307D-01  0.278629786544D-01  0.278114116354D-01
  0.277599248978D-01  0.277085182666D-01  0.276571915679D-01  0.276059446286D-01
  0.275547772769D-01  0.275036893416D-01  0.274526806528D-01  0.274017510415D-01
  0.273509003395D-01  0.273001283797D-01  0.272494349959D-01  0.271988200230D-01
  0.271482832965D-01  0.270978246531D-01  0.270474439304D-01  0.269971409668D-01
  0.269469156017D-01  0.268967676755D-01  0.268466970293D-01  0.267967035053D-01
  0.267467869463D-01  0.266969471963D-01  0.266471841000D-01  0.265974975031D-01
  0.265478872519D-01  0.264983531939D-01  0.264488951773D-01  0.263995130510D-01
  0.263502066651D-01  0.263009758701D-01  0.262518205178D-01  0.262027404604D-01
  0.261537355511D-01  0.261048056440D-01  0.260559505940D-01  0.260071702566D-01
  0.259584644883D-01  0.259098331463D-01  0.258612760886D-01  0.258127931740D-01
  0.257643842622D-01  0.257160492134D-01  0.256677878887D-01  0.256196001501D-01
  0.255714858601D-01  0.255234448821D-01  0.254754770803D-01  0.254275823196D-01
  0.253797604654D-01  0.253320113842D-01  0.252843349431D-01  0.252367310097D-01
  0.251891994525D-01  0.251417401409D-01  0.250943529446D-01  0.250470377343D-01
  0.249997943813D-01  0.249526227576D-01  0.249055227358D-01  0.248584941892D-01
  0.248115369921D-01  0.247646510189D-01  0.247178361451D-01  0.246710922468D-01
  0.246244192005D-01  0.245778168837D-01  0.245312851743D-01  0.244848239509D-01
  0.244384330928D-01  0.243921124799D-01  0.243458619928D-01  0.242996815125D-01
  0.242535709208D-01  0.242075301001D-01  0.241615589335D-01  0.241156573044D-01
  0.240698250972D-01  0.240240621965D-01  0.239783684878D-01  0.239327438571D-01
  0.238871881908D-01  0.238417013763D-01  0.237962833011D-01  0.237509338536D-01
  0.237056529226D-01  0.236604403975D-01  0.236152961683D-01  0.235702201256D-01
  0.235252121603D-01  0.234802721642D-01  0.234354000294D-01  0.233905956487D-01
  0.233458589152D-01  0.233011897226D-01  0.232565879655D-01  0.232120535384D-01
  0.231675863368D-01  0.231231862565D-01  0.230788531939D-01  0.230345870458D-01
  0.229903877096D-01  0.229462550832D-01  0.229021890649D-01  0.228581895536D-01
  0.228142564486D-01  0.227703896497D-01  0.227265890573D-01  0.226828545720D-01
  0.226391860952D-01  0.225955835286D-01  0.225520467743D-01  0.225085757350D-01
  0.224651703138D-01  0.224218304143D-01  0.223785559404D-01  0.223353467965D-01
  0.222922028877D-01  0.222491241191D-01  0.222061103967D-01  0.221631616265D-01
  0.221202777153D-01  0.220774585700D-01  0.220347040982D-01  0.219920142077D-01
  0.219493888069D-01  0.219068278045D-01  0.218643311096D-01  0.218218986318D-01
  0.217795302810D-01  0.217372259676D-01  0.216949856022D-01  0.216528090961D-01
  0.216106963607D-01  0.215686473079D-01  0.215266618502D-01  0.214847399000D-01
  0.214428813705D-01  0.214010861750D-01  0.213593542275D-01  0.213176854420D-01
  0.212760797331D-01  0.212345370156D-01  0.211930572048D-01  0.211516402163D-01
  0.211102859660D-01  0.210689943703D-01  0.210277653458D-01  0.209865988095D-01
  0.209454946788D-01  0.209044528712D-01  0.208634733049D-01  0.208225558981D-01
  0.207817005695D-01  0.207409072382D-01  0.207001758234D-01  0.206595062448D-01
  0.206188984223D-01  0.205783522763D-01  0.205378677273D-01  0.204974446961D-01
